,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
26851,83,239.62192456590114,10.0,0.9623352213481835,145.2690726777871,10.0,0.7175206579214124,305.3920097547285,1.0,0.5095169043736697,304.0059954271139,1.5,0.48650003206504333,198.60546476093418,1.5,0.8315719001819939,1.5,2.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2851,4,dikesnet
26852,104,31.311809596913697,1.5,0.6613207961108123,130.1656385851638,10.0,0.1334385187809438,277.5672420750701,10.0,0.23935157383675293,315.91387075830147,1.0,0.4061093015857559,245.57195961942335,1.5,0.6667623206735759,3.5,3.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2852,4,dikesnet
26853,115,225.01384270032187,1.5,0.12879284745494435,39.417460477341706,1.5,0.6161733659718082,85.66550380271156,1.5,0.8800445946579386,101.50331558878864,1.0,0.43752587604896864,240.6968590046709,1.5,0.2644188146671181,4.5,1.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2853,4,dikesnet
26854,107,260.4071364112998,10.0,0.10453333713041352,216.1102363728551,10.0,0.03997982683549398,291.1379840788834,10.0,0.5323330423805784,86.12341688992608,1.5,0.7809892136977176,318.00746531944117,1.0,0.7015606721962249,2.5,1.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2854,4,dikesnet
26855,113,102.80367597907517,1.5,0.43535389270759955,217.3389671329505,1.0,0.21391789320553675,80.24666318904978,10.0,0.8689428247216255,144.83373433248735,10.0,0.8168950612625723,338.0117868243223,1.0,0.32341476895228016,2.5,1.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2855,4,dikesnet
26856,56,267.6478830229812,10.0,0.3599981510245991,238.63036608444384,1.0,0.3736168220456428,308.5787644438232,1.0,0.997808917939916,69.89245867648907,10.0,0.396721215634271,321.7658871276126,10.0,0.8683603246322906,2.5,3.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2856,4,dikesnet
26857,100,124.79745554810208,1.0,0.5150182942885134,144.13448259284687,1.0,0.944050494168106,240.38036116510187,1.0,0.8427947986506312,338.26015404749927,10.0,0.07104461279243525,164.0509109348553,1.5,0.7370033509917434,4.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2857,4,dikesnet
26858,48,267.8300928618257,1.5,0.19482502670011032,125.74626922704589,1.0,0.8045830770045201,189.27026834210167,10.0,0.7454608535678598,118.73294839783657,10.0,0.0734302505657745,47.591146140475544,1.5,0.9782170424084851,3.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2858,4,dikesnet
26859,9,321.48470476274116,1.5,0.7892878387890258,261.5002127609115,10.0,0.2716072915873779,215.2927038568632,10.0,0.9533349730561388,136.6827794145962,10.0,0.17457447069489895,42.892557663102565,1.0,0.7842085575113453,4.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2859,4,dikesnet
26860,96,234.19760558847233,10.0,0.4890298964036576,208.6324227338267,10.0,0.5500731133496133,162.50683840867953,1.5,0.7727197635634958,152.89973952044167,10.0,0.8698238888788389,97.45948030348025,10.0,0.26335183600406964,1.5,2.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2860,4,dikesnet
26861,72,222.6560206026906,10.0,0.2015528740205313,103.20164937780908,1.0,0.8161648810679558,242.55254579053272,1.5,0.8425583074868294,90.09425034999413,1.5,0.40840576457500055,71.00068782466948,10.0,0.7335800937714378,1.5,4.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2861,4,dikesnet
26862,34,57.01303903787485,10.0,0.2550214501010081,79.50775264600483,10.0,0.3531136748840062,126.25026101716337,10.0,0.9945921174780917,240.76391283024762,1.0,0.10014380390201676,283.19515363336797,1.5,0.6257690381734136,1.5,1.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2862,4,dikesnet
26863,17,79.47135061075872,1.5,0.8207676328799778,188.13317545136218,10.0,0.512493041336933,199.4929351657312,1.5,0.3928614815703025,323.6761109874399,10.0,0.7763874371654037,300.46361063914367,1.0,0.9036702476864311,2.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2863,4,dikesnet
26864,41,42.421773973795254,1.5,0.9545277212368315,255.92262254883153,1.5,0.047125589914083804,193.97054816163248,1.5,0.9818604022110532,187.1662413507353,1.0,0.7482628270911399,210.84579575278352,1.5,0.8200839259112614,3.5,3.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2864,4,dikesnet
26865,48,289.5929026565402,1.5,0.19962769313311254,315.54704188678323,1.5,0.6793509440676914,188.82700489433702,1.0,0.5325310564435854,227.43099676338488,1.5,0.7820377808894732,196.0602001348995,1.5,0.888928551028019,3.5,3.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2865,4,dikesnet
26866,94,327.15795055697214,10.0,0.7259822010727406,242.12551182733512,10.0,0.5361809471872938,111.27199031987422,1.5,0.0532292209215109,282.5365467505836,1.0,0.37509092793456666,332.8736568926723,1.5,0.9938208613736066,2.5,1.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2866,4,dikesnet
26867,35,311.03147544432954,1.5,0.042785808001816014,302.93591605704756,1.0,0.06908209112171353,296.8922058588242,10.0,0.0018323532294510403,211.36081603147883,1.5,0.7473875279838829,202.84531522666907,1.5,0.20804200566975015,1.5,4.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2867,4,dikesnet
26868,64,98.69975500650304,10.0,0.9400768300784386,245.487276519399,1.5,0.9387638622828038,92.74246569517024,1.5,0.7130428374553217,336.9660984986503,10.0,0.8582872758576826,206.49129111668114,1.0,0.1989504583795706,3.5,4.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2868,4,dikesnet
26869,85,278.58970436811524,10.0,0.10125538732761571,226.68212045786407,10.0,0.17662887308528885,83.30744454647231,1.5,0.6462497955138384,109.41834810781543,1.0,0.5430332247453767,197.7556729740459,1.0,0.6398900247157562,4.5,1.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2869,4,dikesnet
26870,97,46.92877940622691,10.0,0.25746606126996446,158.28503605545058,10.0,0.498888854332858,42.42518065826681,10.0,0.7187894264730053,276.0387262777329,1.0,0.9357759736460541,92.65595746876343,1.0,0.8548443237436928,4.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2870,4,dikesnet
26871,53,342.52242175251905,1.0,0.38877002099207864,242.61856910759704,10.0,0.7258722693090638,275.263746905616,1.0,0.7346419200021505,227.7831440999178,1.0,0.01967942201621134,85.2158913535421,1.0,0.6961498054393711,3.5,3.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2871,4,dikesnet
26872,7,319.78531594509667,1.5,0.11882311298100465,87.97116774435757,1.0,0.307868448763314,135.70298856688308,1.5,0.8190508986603997,320.1787441089963,1.0,0.16745260827801559,349.5021273572181,1.0,0.6198873953957046,2.5,1.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2872,4,dikesnet
26873,121,131.3256033698988,10.0,0.7415341495327908,229.28441943124184,10.0,0.08446155016759854,79.86610560396167,1.5,0.7536767352908068,36.00853322972341,10.0,0.20517012506118507,197.33724819069192,10.0,0.7131649447880262,4.5,4.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2873,4,dikesnet
26874,92,262.7781292725183,1.0,0.6349810543287172,108.59503014791937,1.0,0.1592906707412363,189.81222554750093,1.5,0.4612656115122727,305.3725054170279,10.0,0.8003261732211803,280.3863514661617,1.0,0.4217986224236751,3.5,4.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2874,4,dikesnet
26875,95,257.4299280487787,1.5,0.6280817384142878,44.44627376640673,10.0,0.20911183991760074,104.38468523161794,1.5,0.982131433951753,77.16913518372272,10.0,0.48523417111132155,186.14945818874648,1.0,0.626695727811386,2.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2875,4,dikesnet
26876,69,275.4503796078526,1.0,0.7732532278713915,67.66546916453915,1.5,0.6580160238015128,215.139616741217,10.0,0.30363088798066246,167.92900427913702,1.0,0.5765539968877537,297.70337087840295,1.5,0.08595594820990768,3.5,3.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2876,4,dikesnet
26877,12,33.03572999110215,1.5,0.559692407746807,131.83005913497627,1.0,0.5226773750275484,205.74011791583087,1.0,0.44651316221928866,113.39164154153738,1.5,0.7396648859848005,223.59592067655888,10.0,0.15394871778411792,3.5,1.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2877,4,dikesnet
26878,44,30.88645818169562,1.5,0.595626704739159,133.67598218603797,10.0,0.927787917139588,43.56379616476955,1.0,0.9918871293315179,264.5255747787922,10.0,0.816221696328274,32.43812727402516,10.0,0.6295725583206305,4.5,1.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2878,4,dikesnet
26879,112,342.7802038159585,1.0,0.050665797608646215,243.48652475048195,1.0,0.4994030770863786,254.56218560539173,10.0,0.40048109295994677,233.25218493943214,1.5,0.3183527921334573,344.01699449647765,1.5,0.3371475401754568,1.5,3.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2879,4,dikesnet
26880,108,55.823303461150154,1.0,0.7870155860365473,313.04100508290287,10.0,0.48959409856959946,272.41017245330573,10.0,0.10037772317227046,343.5446275010678,1.0,0.9002340225590466,74.48289807522997,10.0,0.7067122515720439,3.5,4.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2880,4,dikesnet
26881,59,150.38641934950516,1.5,0.2530474397855527,31.621440604530513,10.0,0.09045155248240523,266.5014174092954,1.0,0.5970248816780008,229.74368485543042,10.0,0.4385495044678226,107.11670109470295,10.0,0.856322815405615,4.5,2.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2881,4,dikesnet
26882,114,198.09990861884285,1.0,0.9756443188745312,244.6577435787642,1.5,0.8431510130859868,338.63254776120976,1.0,0.16572145589560486,297.4557380603493,1.5,0.5510988853281863,267.2552283367803,10.0,0.6554984643444935,1.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2882,4,dikesnet
26883,103,76.14893343170911,1.0,0.05098048708027564,93.09008851845442,1.5,0.6966481267068012,231.4241266489299,1.0,0.3479727679774653,118.93504236031063,10.0,0.5849166447160903,229.99950429200183,1.0,0.13422824428440014,1.5,1.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2883,4,dikesnet
26884,68,82.56682304312301,10.0,0.002326768961305538,67.47480353628396,10.0,0.12646763236786693,91.02083530488585,10.0,0.6297263052625354,215.85943242722732,1.5,0.6829989732293457,226.27523371307163,10.0,0.9065387075720875,2.5,3.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2884,4,dikesnet
26885,124,281.44663557679394,1.5,0.6299287325752859,290.79942146491976,1.5,0.5766804941758112,276.29111731810576,1.0,0.20848285391909413,84.51244454083141,10.0,0.9801327715776803,124.35686024954579,1.5,0.4911173868175947,2.5,4.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2885,4,dikesnet
26886,84,326.68644049591694,1.5,0.6268438744105942,199.77372043238364,1.5,0.9756019457740069,121.06949537762193,1.5,0.4885161958882127,190.9953998789574,1.5,0.44707870898863594,179.5555848742282,1.0,0.6979984436166624,3.5,3.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2886,4,dikesnet
26887,85,145.37540721039198,1.0,0.5586238682857229,120.59732162971952,10.0,0.27215010463010697,152.97574126691225,10.0,0.5456483204033444,158.48861386041114,10.0,0.437339461008661,154.82290184170807,1.0,0.5803504644210722,1.5,1.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2887,4,dikesnet
26888,9,293.4843901533598,1.0,0.42214365472115006,336.79811211736387,1.0,0.7046703779088425,215.99331619131908,1.0,0.7509833869708786,130.56601036525691,1.0,0.05493361086470148,196.20826541738293,1.0,0.9789234230575148,2.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2888,4,dikesnet
26889,60,136.6809437604499,1.0,0.6841564268734935,176.98429315863598,1.5,0.11708672516796939,120.89901791402504,1.0,0.5402112595313951,337.356367921914,1.0,0.6532383637721307,212.38660007969253,10.0,0.7452075699278333,3.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2889,4,dikesnet
26890,76,113.286539426456,10.0,0.5464126181214033,149.79472300359157,1.0,0.10219998568691924,166.54299372682323,10.0,0.29600040780710923,332.6551270509348,10.0,0.8215285555370466,331.45963780706927,1.0,0.6275785086568985,1.5,4.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2890,4,dikesnet
26891,110,63.4629651898952,1.5,0.09093413447909367,104.32759515634537,10.0,0.5879575714735901,133.67497754495724,1.0,0.6774438496124109,64.38141427450347,1.0,0.15057942095689478,194.875739772107,1.0,0.641299743331353,1.5,3.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2891,4,dikesnet
26892,43,187.14301555421957,1.5,0.47735876111476283,158.45108010816145,1.0,0.5565084157103607,187.9008290222785,10.0,0.9257618367433804,255.85445426983665,1.0,0.14552453434732346,287.54762652306,10.0,0.7611552744897329,2.5,2.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2892,4,dikesnet
26893,81,302.3368974306188,10.0,0.5857424251870647,107.18066557404165,1.0,0.15500857545722482,77.24622451836127,10.0,0.30442654143553427,237.121939132209,1.5,0.9914076290857037,211.602542471576,1.0,0.7225463327868008,2.5,4.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2893,4,dikesnet
26894,65,163.07058876408325,1.0,0.006201349625247987,124.43167031199258,1.0,0.8606282024068346,137.206386255746,1.0,0.9157460304091352,279.14430792067833,1.5,0.8142223426687751,35.0466027181589,1.0,0.7410495526568416,4.5,2.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2894,4,dikesnet
26895,19,138.16038619913775,1.0,0.44179464674651714,170.66328609242515,1.5,0.9292438953526774,79.58286981089691,1.0,0.23830824696484817,43.859395768629525,1.5,0.7974293600788817,93.79849316342158,10.0,0.4439755216574874,3.5,2.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2895,4,dikesnet
26896,102,122.32905848831992,1.0,0.2977427666494813,263.1508672647322,1.0,0.1008294200839997,297.3933637439702,1.5,0.14382943266114764,50.445845146134026,1.0,0.8297076517425123,280.87144937797603,1.0,0.42107186196486995,4.5,2.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2896,4,dikesnet
26897,58,270.5069810046736,10.0,0.7689623079392635,251.5981354779423,1.5,0.11639186161654426,91.00334802937192,10.0,0.2773249119064874,330.25531891218566,1.0,0.7569142193987731,90.04657401977443,1.5,0.2779805079950009,1.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2897,4,dikesnet
26898,104,347.2832578847683,1.0,0.7588939884494004,160.35379409247054,10.0,0.9199485344324482,104.5615152540079,10.0,0.31378965167012546,308.7798430288206,10.0,0.5550686057605231,184.35068799697973,10.0,0.24783424209583219,2.5,2.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2898,4,dikesnet
26899,79,77.27305113592371,10.0,0.4824249718000738,311.9823704713681,10.0,0.6448320232924623,98.40759272054684,1.0,0.2841755659796838,226.523426647154,1.0,0.7523756417619833,310.82506329736424,1.0,0.7835081210591051,3.5,1.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2899,4,dikesnet
26900,40,332.38112854428067,1.0,0.4984570944634735,321.2948090735647,1.0,0.9542411006952527,35.91344734961834,1.0,0.3087463923720664,171.44284478696747,1.0,0.7171509353239103,205.87881171324656,10.0,0.998340015379108,3.5,3.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2900,4,dikesnet
26901,82,222.2829525001601,1.5,0.9253789280926361,151.82397904742925,10.0,0.5798130218415484,100.34374585924262,1.0,0.5730472272637825,146.3029240968276,10.0,0.5718113620432524,264.1085118103242,1.5,0.07904219538656883,3.5,3.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2901,4,dikesnet
26902,106,157.04386278997362,10.0,0.33729404807903585,167.55952854808308,1.0,0.6808319970806102,312.1045518865116,1.5,0.3212182714376076,316.4874357720891,1.0,0.009603820519944267,326.859108223408,1.5,0.7621651365853068,3.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2902,4,dikesnet
26903,66,278.32348165067,10.0,0.34670214141673666,238.09294660114745,1.5,0.21746739064250528,213.58295829482734,10.0,0.910739418891633,214.60914555993557,1.0,0.5073751287599544,165.97639967628385,10.0,0.20777463334703938,4.5,2.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2903,4,dikesnet
26904,61,313.59049962610226,1.5,0.1601374794802442,236.13832629258016,10.0,0.5210932965926123,254.00233853082372,1.5,0.04586926154110177,223.16049780436526,1.0,0.9470735057852113,284.1303152769969,10.0,0.46853529317112275,3.5,3.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2904,4,dikesnet
26905,117,73.37961625254849,1.0,0.8009096516523859,181.7691522082502,1.5,0.09396132574702322,262.2112358345815,1.5,0.8568549115591819,93.0121848544373,10.0,0.5183686134125544,250.4167142498267,10.0,0.7710577092115423,2.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2905,4,dikesnet
26906,101,200.66029791128315,10.0,0.7654044424894643,40.89027600336672,1.0,0.990519170825885,330.2495733155595,1.5,0.07293615435432442,206.74257732143602,10.0,0.09012931038438657,145.99067538998315,1.0,0.09897387038632074,3.5,1.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2906,4,dikesnet
26907,90,37.34647537838039,10.0,0.16173146746262546,146.41583939735438,1.0,0.5540387198407026,323.1392813785141,1.0,0.8286816123648388,259.03721897972116,1.5,0.9819458698399671,187.86123624348812,1.0,0.7451487125232599,1.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2907,4,dikesnet
26908,10,56.6234652626333,1.0,0.09252102739513245,311.8309856613189,1.5,0.5749999776204241,236.45068945061539,1.0,0.7102424637250739,153.75046034864454,10.0,0.010209952830973455,113.02439331357867,1.0,0.9749101738258573,1.5,2.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2908,4,dikesnet
26909,120,116.11537905903275,1.5,0.3865028588747368,334.9963276098088,1.5,0.08519623089873249,170.35850969346404,10.0,0.3759775257889944,327.0731406150637,10.0,0.5926404613381662,122.51150772230238,1.5,0.5847051804704934,3.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2909,4,dikesnet
26910,34,296.13401704227243,10.0,0.015806458312989564,263.40797254986853,10.0,0.2071145434359803,331.28796821131925,1.0,0.38576108626260797,318.713632834597,1.5,0.28448033084564966,70.6119072104768,10.0,0.8749623275111958,1.5,2.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2910,4,dikesnet
26911,37,327.18660023412093,1.5,0.2543072861972962,295.20454476244146,10.0,0.21569402204080343,290.4953247093095,1.5,0.7472344897298363,256.3768870774838,10.0,0.6184594616411182,53.475454676573975,10.0,0.32259018443650683,4.5,4.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2911,4,dikesnet
26912,38,65.51940821346652,10.0,0.048873271811891314,42.306368271119524,1.0,0.7533424348839023,321.0519596480744,10.0,0.8583633841524785,153.54870891488747,1.0,0.01837611850621225,217.26427919731253,10.0,0.9151573820053035,1.5,2.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2912,4,dikesnet
26913,110,323.1817884632196,1.0,0.2797320445186419,224.02165785035035,1.5,0.9126941773932322,294.8602792941064,10.0,0.5446611501698242,321.7397437064502,1.0,0.32376177334645595,279.51898823174685,1.0,0.07097500143794615,1.5,3.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2913,4,dikesnet
26914,35,236.76640358837236,1.5,0.033035163618502436,234.40315309154371,10.0,0.8848269276418014,150.21718745634698,10.0,0.6043115288839426,305.6434365516153,1.5,0.32916107721475923,268.17702792466775,1.0,0.7889772083742564,1.5,2.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2914,4,dikesnet
26915,1,208.6338041945926,1.0,0.49411021986646664,120.80061182722473,1.0,0.014713852629278299,303.7063080964323,10.0,0.4086162360607797,143.1472129778969,1.0,0.5628004832905126,324.29287164196415,1.5,0.4857091647278367,2.5,2.5,2.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2915,4,dikesnet
26916,4,225.41975140696312,1.0,0.9043032573183754,246.56196977076763,10.0,0.7655978781420854,129.57748077263702,10.0,0.8354450836559996,105.58216693463348,10.0,0.7352818932797835,158.38935243805804,1.0,0.6671442064725837,3.5,2.5,4.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2916,4,dikesnet
26917,33,152.38575650003645,1.5,0.9674123751277213,137.99572371349132,1.5,0.16607107720968084,272.0430035803375,1.0,0.48847500013602063,304.6010243726281,1.0,0.33698099765729655,342.7693560857023,10.0,0.6891690946350675,3.5,4.5,3.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2917,4,dikesnet
26918,100,36.44257093352925,1.5,0.3371056467608829,285.1054426276743,1.5,0.34616039588892494,342.3677315019311,10.0,0.9477802531266487,137.32518288246212,10.0,0.16051542588615386,205.9746520350892,1.5,0.5487629390817228,1.5,1.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2918,4,dikesnet
26919,115,118.55948656047757,10.0,0.9902963761201572,188.71812124031806,1.0,0.21808594011130442,77.80718100522701,1.0,0.5417429681375321,109.37114246261706,10.0,0.7224441419454132,58.575800245691056,10.0,0.935750306388607,3.5,1.5,1.5,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,4,0,0,2919,4,dikesnet
